,Unnamed: 0,Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,CultivoId,Tipo,class_idx
424,425,209,U,-61.993692606944904,-33.79536877585895,100.958084,BC,19/20,4706,24,URBANO,13
424,425,209,U,-61.993164053693896,-33.79473706536958,100.958084,BC,19/20,4707,24,URBANO,13
424,425,209,U,-61.99447471696239,-33.79620005273412,100.958084,BC,19/20,4708,24,URBANO,13
424,425,209,U,-61.99499525420999,-33.79589916308725,100.958084,BC,19/20,4709,24,URBANO,13
424,425,209,U,-61.99414531480794,-33.79545665038368,100.958084,BC,19/20,4710,24,URBANO,13
424,425,209,U,-61.99349323427446,-33.79455780123328,100.958084,BC,19/20,4711,24,URBANO,13
424,425,209,U,-61.99454491401964,-33.79480400811008,100.958084,BC,19/20,4712,24,URBANO,13
424,425,209,U,-61.99419476132957,-33.795603998304465,100.958084,BC,19/20,4713,24,URBANO,13
424,425,209,U,-61.994209222893836,-33.795791034951854,100.958084,BC,19/20,4714,24,URBANO,13
424,425,209,U,-61.993186601337136,-33.794522283533766,100.958084,BC,19/20,4715,24,URBANO,13
424,425,209,U,-61.99345167368818,-33.79591400766252,100.958084,BC,19/20,4716,24,URBANO,13
424,425,209,U,-61.99478877302604,-33.796039331927666,100.958084,BC,19/20,4717,24,URBANO,13
424,425,209,U,-61.99326405499986,-33.795913297704224,100.958084,BC,19/20,4718,24,URBANO,13
424,425,209,U,-61.99351768877812,-33.79528750784498,100.958084,BC,19/20,4719,24,URBANO,13
424,425,209,U,-61.99474480993687,-33.79621461830355,100.958084,BC,19/20,4720,24,URBANO,13
424,425,209,U,-61.994221140205056,-33.79479728994923,100.958084,BC,19/20,4721,24,URBANO,13
424,425,209,U,-61.99477868347392,-33.79505226367976,100.958084,BC,19/20,4722,24,URBANO,13
424,425,209,U,-61.99343823197644,-33.79453718611383,100.958084,BC,19/20,4723,24,URBANO,13
424,425,209,U,-61.99375873404194,-33.79457763412586,100.958084,BC,19/20,4724,24,URBANO,13
424,425,209,U,-61.99495268268716,-33.7960850545746,100.958084,BC,19/20,4725,24,URBANO,13
424,425,209,U,-61.993981026206676,-33.79601347406531,100.958084,BC,19/20,4726,24,URBANO,13
424,425,209,U,-61.99425390092618,-33.795517869448254,100.958084,BC,19/20,4727,24,URBANO,13
424,425,209,U,-61.99500547471523,-33.7961338352387,100.958084,BC,19/20,4728,24,URBANO,13
424,425,209,U,-61.993313728977554,-33.79561372924958,100.958084,BC,19/20,4729,24,URBANO,13
424,425,209,U,-61.99430376166389,-33.79511865382753,100.958084,BC,19/20,4730,24,URBANO,13
424,425,209,U,-61.99384768744673,-33.79581028400753,100.958084,BC,19/20,4731,24,URBANO,13
424,425,209,U,-61.993675223542525,-33.79460729892012,100.958084,BC,19/20,4732,24,URBANO,13
424,425,209,U,-61.99332254732711,-33.79608491106253,100.958084,BC,19/20,4733,24,URBANO,13
424,425,209,U,-61.993462009114936,-33.79548869031216,100.958084,BC,19/20,4734,24,URBANO,13
424,425,209,U,-61.99443817425387,-33.795404474704156,100.958084,BC,19/20,4735,24,URBANO,13
424,425,209,U,-61.99480371567204,-33.79580319988235,100.958084,BC,19/20,4736,24,URBANO,13
424,425,209,U,-61.99331999347894,-33.795542277609684,100.958084,BC,19/20,4737,24,URBANO,13
424,425,209,U,-61.99377080204345,-33.795769403044346,100.958084,BC,19/20,4738,24,URBANO,13
424,425,209,U,-61.99455021582751,-33.795705016165286,100.958084,BC,19/20,4739,24,URBANO,13
424,425,209,U,-61.9942233560173,-33.795387446802685,100.958084,BC,19/20,4740,24,URBANO,13
424,425,209,U,-61.99301285631608,-33.795835056154,100.958084,BC,19/20,4741,24,URBANO,13
424,425,209,U,-61.99467843169003,-33.79590280337694,100.958084,BC,19/20,4742,24,URBANO,13
424,425,209,U,-61.99505045248318,-33.79457406425322,100.958084,BC,19/20,4743,24,URBANO,13
424,425,209,U,-61.99468201489107,-33.79559720882092,100.958084,BC,19/20,4744,24,URBANO,13
424,425,209,U,-61.993720685313285,-33.796203264003125,100.958084,BC,19/20,4745,24,URBANO,13
424,425,209,U,-61.99312946497822,-33.79569192776738,100.958084,BC,19/20,4746,24,URBANO,13
424,425,209,U,-61.995079633444654,-33.794663319818724,100.958084,BC,19/20,4747,24,URBANO,13
839,840,460,U,-62.038150845481226,-34.32370772317232,-2.35e-05,BCR,19/20,4748,24,URBANO,13
839,840,460,U,-62.038451514262846,-34.32344128851204,-2.35e-05,BCR,19/20,4749,24,URBANO,13
839,840,460,U,-62.0386534261335,-34.32315881943247,-2.35e-05,BCR,19/20,4750,24,URBANO,13
839,840,460,U,-62.03851478873787,-34.32279657795887,-2.35e-05,BCR,19/20,4751,24,URBANO,13
839,840,460,U,-62.03972297464928,-34.32321121113763,-2.35e-05,BCR,19/20,4752,24,URBANO,13
839,840,460,U,-62.037713767336776,-34.322928729941225,-2.35e-05,BCR,19/20,4753,24,URBANO,13
839,840,460,U,-62.037961903922195,-34.32353892341405,-2.35e-05,BCR,19/20,4754,24,URBANO,13
839,840,460,U,-62.039028816122396,-34.32364208380947,-2.35e-05,BCR,19/20,4755,24,URBANO,13
839,840,460,U,-62.03839708280348,-34.32305123170322,-2.35e-05,BCR,19/20,4756,24,URBANO,13
839,840,460,U,-62.03884448048785,-34.32245658416204,-2.35e-05,BCR,19/20,4757,24,URBANO,13
839,840,460,U,-62.03872674937723,-34.323711278733846,-2.35e-05,BCR,19/20,4758,24,URBANO,13
839,840,460,U,-62.039388040808504,-34.32259861974016,-2.35e-05,BCR,19/20,4759,24,URBANO,13
839,840,460,U,-62.03945301526567,-34.32310034076141,-2.35e-05,BCR,19/20,4760,24,URBANO,13
839,840,460,U,-62.03844207754094,-34.32352476589087,-2.35e-05,BCR,19/20,4761,24,URBANO,13
839,840,460,U,-62.03850275896199,-34.3237054701794,-2.35e-05,BCR,19/20,4762,24,URBANO,13
839,840,460,U,-62.03792651135399,-34.324200715609415,-2.35e-05,BCR,19/20,4763,24,URBANO,13
839,840,460,U,-62.039353308577724,-34.323577829497516,-2.35e-05,BCR,19/20,4764,24,URBANO,13
839,840,460,U,-62.03861599963579,-34.32287733292799,-2.35e-05,BCR,19/20,4765,24,URBANO,13
839,840,460,U,-62.03852068790465,-34.323828293746,-2.35e-05,BCR,19/20,4766,24,URBANO,13
839,840,460,U,-62.039301656936814,-34.322908187089176,-2.35e-05,BCR,19/20,4767,24,URBANO,13
839,840,460,U,-62.039144530898405,-34.32284640416969,-2.35e-05,BCR,19/20,4768,24,URBANO,13
839,840,460,U,-62.03980039649266,-34.32414307379502,-2.35e-05,BCR,19/20,4769,24,URBANO,13
839,840,460,U,-62.03972926543415,-34.322460985242095,-2.35e-05,BCR,19/20,4770,24,URBANO,13
839,840,460,U,-62.03879924408959,-34.32245100048112,-2.35e-05,BCR,19/20,4771,24,URBANO,13
839,840,460,U,-62.03789432137479,-34.32359040036775,-2.35e-05,BCR,19/20,4772,24,URBANO,13
839,840,460,U,-62.03884080833505,-34.322774108417754,-2.35e-05,BCR,19/20,4773,24,URBANO,13
839,840,460,U,-62.039480741086976,-34.32297946497268,-2.35e-05,BCR,19/20,4774,24,URBANO,13
839,840,460,U,-62.038154862297404,-34.32395173531086,-2.35e-05,BCR,19/20,4775,24,URBANO,13
839,840,460,U,-62.0384761115186,-34.32289414395935,-2.35e-05,BCR,19/20,4776,24,URBANO,13
839,840,460,U,-62.03859896108761,-34.32357845870219,-2.35e-05,BCR,19/20,4777,24,URBANO,13
839,840,460,U,-62.037788421579926,-34.32271746040387,-2.35e-05,BCR,19/20,4778,24,URBANO,13
839,840,460,U,-62.03939383828368,-34.323159789249424,-2.35e-05,BCR,19/20,4779,24,URBANO,13
839,840,460,U,-62.038071374605316,-34.32280079626614,-2.35e-05,BCR,19/20,4780,24,URBANO,13
839,840,460,U,-62.03894416879162,-34.32367192383854,-2.35e-05,BCR,19/20,4781,24,URBANO,13
839,840,460,U,-62.038247955695226,-34.3235160781225,-2.35e-05,BCR,19/20,4782,24,URBANO,13
839,840,460,U,-62.03842756109178,-34.322879949364726,-2.35e-05,BCR,19/20,4783,24,URBANO,13
839,840,460,U,-62.03910281063796,-34.32307375698897,-2.35e-05,BCR,19/20,4784,24,URBANO,13
839,840,460,U,-62.039301924183754,-34.32373652293321,-2.35e-05,BCR,19/20,4785,24,URBANO,13
839,840,460,U,-62.038724458485056,-34.32385145568303,-2.35e-05,BCR,19/20,4786,24,URBANO,13
839,840,460,U,-62.038432183386185,-34.32301393767958,-2.35e-05,BCR,19/20,4787,24,URBANO,13
839,840,460,U,-62.03930242098496,-34.32262047346947,-2.35e-05,BCR,19/20,4788,24,URBANO,13
839,840,460,U,-62.03942930760908,-34.32373703251368,-2.35e-05,BCR,19/20,4789,24,URBANO,13
839,840,460,U,-62.03942190527313,-34.323813432564506,-2.35e-05,BCR,19/20,4790,24,URBANO,13
839,840,460,U,-62.038697507079554,-34.32286973544322,-2.35e-05,BCR,19/20,4791,24,URBANO,13
839,840,460,U,-62.038880988383646,-34.323511746774514,-2.35e-05,BCR,19/20,4792,24,URBANO,13
839,840,460,U,-62.03884817097961,-34.3240513075399,-2.35e-05,BCR,19/20,4793,24,URBANO,13
839,840,460,U,-62.03795245841672,-34.32397941061486,-2.35e-05,BCR,19/20,4794,24,URBANO,13
839,840,460,U,-62.039501659674876,-34.32339181628196,-2.35e-05,BCR,19/20,4795,24,URBANO,13
839,840,460,U,-62.03833284105938,-34.32414836941454,-2.35e-05,BCR,19/20,4796,24,URBANO,13
843,844,466,U,-61.20968275668088,-33.792386816782795,-2.35e-05,BCR,19/20,4797,24,URBANO,13
843,844,466,U,-61.21065569443751,-33.791287436330855,-2.35e-05,BCR,19/20,4798,24,URBANO,13
843,844,466,U,-61.20979139760966,-33.79163060430323,-2.35e-05,BCR,19/20,4799,24,URBANO,13
843,844,466,U,-61.21081028276834,-33.792571814155295,-2.35e-05,BCR,19/20,4800,24,URBANO,13
843,844,466,U,-61.21043934928152,-33.791150818455215,-2.35e-05,BCR,19/20,4801,24,URBANO,13
843,844,466,U,-61.21083214251599,-33.79191663789688,-2.35e-05,BCR,19/20,4802,24,URBANO,13
843,844,466,U,-61.20916373260729,-33.7923706837857,-2.35e-05,BCR,19/20,4803,24,URBANO,13
843,844,466,U,-61.21000917307752,-33.79219976222906,-2.35e-05,BCR,19/20,4804,24,URBANO,13
843,844,466,U,-61.20934722492285,-33.792416096885624,-2.35e-05,BCR,19/20,4805,24,URBANO,13
843,844,466,U,-61.20924657826235,-33.79122711304669,-2.35e-05,BCR,19/20,4806,24,URBANO,13
843,844,466,U,-61.211214481704424,-33.79146172780137,-2.35e-05,BCR,19/20,4807,24,URBANO,13
843,844,466,U,-61.20985385325207,-33.791324459304796,-2.35e-05,BCR,19/20,4808,24,URBANO,13
843,844,466,U,-61.20949732521218,-33.79211711912417,-2.35e-05,BCR,19/20,4809,24,URBANO,13
843,844,466,U,-61.21118920285034,-33.79155982131924,-2.35e-05,BCR,19/20,4810,24,URBANO,13
843,844,466,U,-61.20969296057102,-33.79239020501292,-2.35e-05,BCR,19/20,4811,24,URBANO,13
843,844,466,U,-61.210859633426715,-33.79246530045859,-2.35e-05,BCR,19/20,4812,24,URBANO,13
843,844,466,U,-61.20979251240935,-33.791513674475624,-2.35e-05,BCR,19/20,4813,24,URBANO,13
843,844,466,U,-61.209639427385454,-33.7916555740388,-2.35e-05,BCR,19/20,4814,24,URBANO,13
843,844,466,U,-61.21122480348395,-33.792069249631744,-2.35e-05,BCR,19/20,4815,24,URBANO,13
843,844,466,U,-61.209562149305675,-33.7924634257213,-2.35e-05,BCR,19/20,4816,24,URBANO,13
843,844,466,U,-61.209120869876216,-33.79111048472608,-2.35e-05,BCR,19/20,4817,24,URBANO,13
843,844,466,U,-61.20917652848584,-33.792399500821965,-2.35e-05,BCR,19/20,4818,24,URBANO,13
843,844,466,U,-61.21043875494838,-33.79164636946058,-2.35e-05,BCR,19/20,4819,24,URBANO,13
843,844,466,U,-61.21106476390766,-33.79254691304846,-2.35e-05,BCR,19/20,4820,24,URBANO,13
843,844,466,U,-61.21061365049267,-33.79198126467722,-2.35e-05,BCR,19/20,4821,24,URBANO,13
843,844,466,U,-61.210198252691484,-33.792286578249964,-2.35e-05,BCR,19/20,4822,24,URBANO,13
843,844,466,U,-61.21035978634274,-33.7913008636748,-2.35e-05,BCR,19/20,4823,24,URBANO,13
843,844,466,U,-61.20952421989505,-33.79174580120612,-2.35e-05,BCR,19/20,4824,24,URBANO,13
843,844,466,U,-61.211030741306104,-33.79253933705764,-2.35e-05,BCR,19/20,4825,24,URBANO,13
843,844,466,U,-61.210847932506475,-33.791197609225485,-2.35e-05,BCR,19/20,4826,24,URBANO,13
843,844,466,U,-61.20970418845624,-33.7921985016161,-2.35e-05,BCR,19/20,4827,24,URBANO,13
843,844,466,U,-61.209738276474084,-33.79241057337078,-2.35e-05,BCR,19/20,4828,24,URBANO,13
843,844,466,U,-61.21097496384394,-33.79234064812375,-2.35e-05,BCR,19/20,4829,24,URBANO,13
843,844,466,U,-61.21070901693371,-33.79177523507827,-2.35e-05,BCR,19/20,4830,24,URBANO,13
843,844,466,U,-61.210196965113866,-33.791273057172525,-2.35e-05,BCR,19/20,4831,24,URBANO,13
843,844,466,U,-61.210479731850974,-33.79257352654562,-2.35e-05,BCR,19/20,4832,24,URBANO,13
843,844,466,U,-61.2097296560465,-33.79177568214366,-2.35e-05,BCR,19/20,4833,24,URBANO,13
843,844,466,U,-61.20982119952893,-33.792370135380324,-2.35e-05,BCR,19/20,4834,24,URBANO,13
843,844,466,U,-61.210060016039066,-33.791527081359355,-2.35e-05,BCR,19/20,4835,24,URBANO,13
843,844,466,U,-61.209736718932,-33.792508332142475,-2.35e-05,BCR,19/20,4836,24,URBANO,13
843,844,466,U,-61.2106578592796,-33.792059709615735,-2.35e-05,BCR,19/20,4837,24,URBANO,13
843,844,466,U,-61.21122529210709,-33.791700894626075,-2.35e-05,BCR,19/20,4838,24,URBANO,13
843,844,466,U,-61.21111806983101,-33.7917004851162,-2.35e-05,BCR,19/20,4839,24,URBANO,13
843,844,466,U,-61.20969728516113,-33.790989718908065,-2.35e-05,BCR,19/20,4840,24,URBANO,13
843,844,466,U,-61.210312364052484,-33.791541416767885,-2.35e-05,BCR,19/20,4841,24,URBANO,13
843,844,466,U,-61.20966151300654,-33.79119150125722,-2.35e-05,BCR,19/20,4842,24,URBANO,13
843,844,466,U,-61.20933546031255,-33.79112440784211,-2.35e-05,BCR,19/20,4843,24,URBANO,13
843,844,466,U,-61.20944738864379,-33.791088548414145,-2.35e-05,BCR,19/20,4844,24,URBANO,13
843,844,466,U,-61.21066691295848,-33.791160099071114,-2.35e-05,BCR,19/20,4845,24,URBANO,13
624,625,110,U,-61.85583730070811,-33.64280387694307,109.95997649999993,BCR,19/20,4846,24,URBANO,13
624,625,110,U,-61.85568286082211,-33.64311487297288,109.95997649999993,BCR,19/20,4847,24,URBANO,13
624,625,110,U,-61.85655688645059,-33.642815988879015,109.95997649999993,BCR,19/20,4848,24,URBANO,13
624,625,110,U,-61.85628584257524,-33.642278015241374,109.95997649999993,BCR,19/20,4849,24,URBANO,13
624,625,110,U,-61.855549015270434,-33.64251036454769,109.95997649999993,BCR,19/20,4850,24,URBANO,13
624,625,110,U,-61.856860430001085,-33.64238935520867,109.95997649999993,BCR,19/20,4851,24,URBANO,13
624,625,110,U,-61.85663798894386,-33.642151489813216,109.95997649999993,BCR,19/20,4852,24,URBANO,13
624,625,110,U,-61.85563274729895,-33.64256601581757,109.95997649999993,BCR,19/20,4853,24,URBANO,13
624,625,110,U,-61.85495241375173,-33.64265335276241,109.95997649999993,BCR,19/20,4854,24,URBANO,13
624,625,110,U,-61.85550024958844,-33.64196176014122,109.95997649999993,BCR,19/20,4855,24,URBANO,13
624,625,110,U,-61.85567923505403,-33.642760144093685,109.95997649999993,BCR,19/20,4856,24,URBANO,13
624,625,110,U,-61.85676988631046,-33.64302741221483,109.95997649999993,BCR,19/20,4857,24,URBANO,13
624,625,110,U,-61.85624801428672,-33.64220750241079,109.95997649999993,BCR,19/20,4858,24,URBANO,13
624,625,110,U,-61.85676766644253,-33.643425702042315,109.95997649999993,BCR,19/20,4859,24,URBANO,13
624,625,110,U,-61.855724718930325,-33.64257170555592,109.95997649999993,BCR,19/20,4860,24,URBANO,13
624,625,110,U,-61.85523420396325,-33.64182077111531,109.95997649999993,BCR,19/20,4861,24,URBANO,13
624,625,110,U,-61.856285006482075,-33.64188542985458,109.95997649999993,BCR,19/20,4862,24,URBANO,13
624,625,110,U,-61.8566132696827,-33.642213135165925,109.95997649999993,BCR,19/20,4863,24,URBANO,13
624,625,110,U,-61.85601421887807,-33.64289112137383,109.95997649999993,BCR,19/20,4864,24,URBANO,13
624,625,110,U,-61.85525749452196,-33.64187336586357,109.95997649999993,BCR,19/20,4865,24,URBANO,13
624,625,110,U,-61.85550030714922,-33.64208169403125,109.95997649999993,BCR,19/20,4866,24,URBANO,13
624,625,110,U,-61.855193809952304,-33.64206804083935,109.95997649999993,BCR,19/20,4867,24,URBANO,13
624,625,110,U,-61.85691442683626,-33.64272248660645,109.95997649999993,BCR,19/20,4868,24,URBANO,13
624,625,110,U,-61.85584302771693,-33.64236050088254,109.95997649999993,BCR,19/20,4869,24,URBANO,13
624,625,110,U,-61.856731234813985,-33.64231000781454,109.95997649999993,BCR,19/20,4870,24,URBANO,13
624,625,110,U,-61.85544095212919,-33.64314484599563,109.95997649999993,BCR,19/20,4871,24,URBANO,13
624,625,110,U,-61.85686150508572,-33.64329783645502,109.95997649999993,BCR,19/20,4872,24,URBANO,13
624,625,110,U,-61.85632677588257,-33.64230218081153,109.95997649999993,BCR,19/20,4873,24,URBANO,13
624,625,110,U,-61.85621040722365,-33.64205942415111,109.95997649999993,BCR,19/20,4874,24,URBANO,13
624,625,110,U,-61.85487860677854,-33.64200750542089,109.95997649999993,BCR,19/20,4875,24,URBANO,13
624,625,110,U,-61.85585020254162,-33.642120934836676,109.95997649999993,BCR,19/20,4876,24,URBANO,13
624,625,110,U,-61.85509640967876,-33.642915666373284,109.95997649999993,BCR,19/20,4877,24,URBANO,13
624,625,110,U,-61.85628989359951,-33.643309904022,109.95997649999993,BCR,19/20,4878,24,URBANO,13
624,625,110,U,-61.85538980395491,-33.64223525400741,109.95997649999993,BCR,19/20,4879,24,URBANO,13
624,625,110,U,-61.854974726187365,-33.64265112022607,109.95997649999993,BCR,19/20,4880,24,URBANO,13
624,625,110,U,-61.856451009026365,-33.64311039254851,109.95997649999993,BCR,19/20,4881,24,URBANO,13
624,625,110,U,-61.855497570297246,-33.64176847891977,109.95997649999993,BCR,19/20,4882,24,URBANO,13
624,625,110,U,-61.85502185782136,-33.642212430949584,109.95997649999993,BCR,19/20,4883,24,URBANO,13
624,625,110,U,-61.8554985323521,-33.64275448401137,109.95997649999993,BCR,19/20,4884,24,URBANO,13
624,625,110,U,-61.85576805780665,-33.64210242407365,109.95997649999993,BCR,19/20,4885,24,URBANO,13
624,625,110,U,-61.85677169682825,-33.643369683009254,109.95997649999993,BCR,19/20,4886,24,URBANO,13
624,625,110,U,-61.856540503988505,-33.642374739119596,109.95997649999993,BCR,19/20,4887,24,URBANO,13
624,625,110,U,-61.85662427715531,-33.642480705906955,109.95997649999993,BCR,19/20,4888,24,URBANO,13
624,625,110,U,-61.854929624964576,-33.64255331036196,109.95997649999993,BCR,19/20,4889,24,URBANO,13
624,625,110,U,-61.85678119407059,-33.643025203752465,109.95997649999993,BCR,19/20,4890,24,URBANO,13
624,625,110,U,-61.85597100937475,-33.64299982111435,109.95997649999993,BCR,19/20,4891,24,URBANO,13
624,625,110,U,-61.855983840857384,-33.64295350499902,109.95997649999993,BCR,19/20,4892,24,URBANO,13
624,625,110,U,-61.855001932057206,-33.64168893679671,109.95997649999993,BCR,19/20,4893,24,URBANO,13
624,625,110,U,-61.85654260947579,-33.64335667575158,109.95997649999993,BCR,19/20,4894,24,URBANO,13
842,843,465,U,-61.33584181291255,-33.8010194786723,-2.35e-05,BCR,19/20,4895,24,URBANO,13
842,843,465,U,-61.33671884027317,-33.801017479426875,-2.35e-05,BCR,19/20,4896,24,URBANO,13
842,843,465,U,-61.336952535838265,-33.80203924753813,-2.35e-05,BCR,19/20,4897,24,URBANO,13
842,843,465,U,-61.33681242691802,-33.80162857997007,-2.35e-05,BCR,19/20,4898,24,URBANO,13
842,843,465,U,-61.3373235199626,-33.801799380833344,-2.35e-05,BCR,19/20,4899,24,URBANO,13
842,843,465,U,-61.33699990422617,-33.801478130032784,-2.35e-05,BCR,19/20,4900,24,URBANO,13
842,843,465,U,-61.337192951557306,-33.80176640768327,-2.35e-05,BCR,19/20,4901,24,URBANO,13
842,843,465,U,-61.336182589782645,-33.80190478610687,-2.35e-05,BCR,19/20,4902,24,URBANO,13
842,843,465,U,-61.33630525053896,-33.801703143562065,-2.35e-05,BCR,19/20,4903,24,URBANO,13
842,843,465,U,-61.33695483138314,-33.802199342287935,-2.35e-05,BCR,19/20,4904,24,URBANO,13
842,843,465,U,-61.336588929766876,-33.80081062872194,-2.35e-05,BCR,19/20,4905,24,URBANO,13
842,843,465,U,-61.335597349904496,-33.8007963692385,-2.35e-05,BCR,19/20,4906,24,URBANO,13
842,843,465,U,-61.336595736256264,-33.80104197618947,-2.35e-05,BCR,19/20,4907,24,URBANO,13
842,843,465,U,-61.33684887960256,-33.80048698362666,-2.35e-05,BCR,19/20,4908,24,URBANO,13
842,843,465,U,-61.33650921117067,-33.80136686722818,-2.35e-05,BCR,19/20,4909,24,URBANO,13
842,843,465,U,-61.33614965241631,-33.801175877232,-2.35e-05,BCR,19/20,4910,24,URBANO,13
842,843,465,U,-61.335892846988976,-33.80111364325489,-2.35e-05,BCR,19/20,4911,24,URBANO,13
842,843,465,U,-61.33585692547774,-33.80209238645043,-2.35e-05,BCR,19/20,4912,24,URBANO,13
842,843,465,U,-61.336107193356625,-33.800419888759926,-2.35e-05,BCR,19/20,4913,24,URBANO,13
842,843,465,U,-61.33659447934709,-33.8007670417959,-2.35e-05,BCR,19/20,4914,24,URBANO,13
842,843,465,U,-61.335644785125524,-33.80211537166337,-2.35e-05,BCR,19/20,4915,24,URBANO,13
842,843,465,U,-61.335551384899794,-33.80190202496769,-2.35e-05,BCR,19/20,4916,24,URBANO,13
842,843,465,U,-61.337484346801276,-33.80131637179373,-2.35e-05,BCR,19/20,4917,24,URBANO,13
842,843,465,U,-61.33662525076161,-33.801854518967055,-2.35e-05,BCR,19/20,4918,24,URBANO,13
842,843,465,U,-61.33588101734601,-33.80151418767921,-2.35e-05,BCR,19/20,4919,24,URBANO,13
842,843,465,U,-61.33628229223047,-33.800514559602824,-2.35e-05,BCR,19/20,4920,24,URBANO,13
842,843,465,U,-61.33540553897749,-33.80116418835152,-2.35e-05,BCR,19/20,4921,24,URBANO,13
842,843,465,U,-61.33596041813331,-33.80092371618624,-2.35e-05,BCR,19/20,4922,24,URBANO,13
842,843,465,U,-61.33716941841389,-33.801486551392514,-2.35e-05,BCR,19/20,4923,24,URBANO,13
842,843,465,U,-61.33622783125099,-33.80178053619723,-2.35e-05,BCR,19/20,4924,24,URBANO,13
842,843,465,U,-61.3354497520269,-33.800709685711396,-2.35e-05,BCR,19/20,4925,24,URBANO,13
842,843,465,U,-61.33558080274547,-33.8011759997848,-2.35e-05,BCR,19/20,4926,24,URBANO,13
842,843,465,U,-61.33688451859656,-33.801407603728514,-2.35e-05,BCR,19/20,4927,24,URBANO,13
